DATE,Block,Plot,Rotation,Quadrat,Wavelength,Reflectance,ID,2016-07-27_Incidence,2016-07-27_Severity,2016-08-05_Incidence,2016-08-05_Severity,2016-08-15_Incidence,2016-08-15_Severity,2016-08-22_Incidence,2016-08-22_Severity,2016-08-29_Incidence,2016-08-29_Severity,2016-09-06_Incidence,2016-09-06_Severity
06/07/2016,1,19,S2,1902,760,24.42,SDS_2016,0.625,1,1.25,5,60,20,80,50,80,80,95,90
06/07/2016,1,19,S2,1903,760,26.935,SDS_2016,0,0,0,0,50,15,90,70,80,80,96,90
06/07/2016,1,19,S2,1904,760,28.34,SDS_2016,0,0,0,0,40,5,70,60,85,75,90,90
06/07/2016,1,19,S2,1905,760,26.06,SDS_2016,0,0,0,0,8.75,5,40,30,60,65,90,80
06/07/2016,1,19,S2,1906,760,25.705,SDS_2016,0,0,0,0,18.125,10,80,50,80,70,95,85
06/07/2016,1,19,S2,1907,760,27.87,SDS_2016,0,0,0,0,13.75,5,80,50,95,70,93,90
06/07/2016,1,19,S2,1908,760,26.375,SDS_2016,0,0,0,0,15,10,85,60,90,80,95,90
06/07/2016,1,19,S2,1909,760,27.105,SDS_2016,0.625,1,4.375,20,10.625,5,80,35,80,70,96,90
06/07/2016,1,19,S2,1910,760,25.96,SDS_2016,0,0,0,0,5,5,70,30,80,50,92,85
06/07/2016,1,19,S2,1911,760,33.725,SDS_2016,0,0,0,0,17.5,5,75,35,80,50,90,85
06/07/2016,1,19,S2,1912,760,30.675,SDS_2016,0.625,1,0.625,15,6.25,5,50,25,55,50,80,80
06/07/2016,1,19,S2,1913,760,28.99,SDS_2016,0,0,0,0,3.125,5,20,15,30,25,70,75
06/07/2016,1,19,S2,1914,760,29.31,SDS_2016,0,0,0,0,3.125,5,30,10,40,20,81,75
06/07/2016,1,19,S2,1915,760,26.745,SDS_2016,0,0,0,0,1.25,5,20,15,30,25,70,70
06/07/2016,1,19,S2,1916,760,27.81,SDS_2016,0,0,0,0,1.875,5,20,15,40,30,92,85
06/07/2016,1,19,S2,1917,760,26.97,SDS_2016,0.625,2,1.875,15,21.25,10,85,40,95,75,97,90
06/07/2016,1,19,S2,1918,760,27.57,SDS_2016,1.25,5,11.875,15,70,20,90,60,95,85,99,95
06/07/2016,1,19,S2,1919,760,28.06,SDS_2016,1.25,5,2.5,10,50,10,80,40,90,80,98,90
06/07/2016,1,19,S2,1920,760,24.74,SDS_2016,0,0,0,0,5,5,30,15,50,40,85,75
06/07/2016,2,21,S4,2101,760,31.155,SDS_2016,0,0,0,0,0,0,1.875,15,1.875,30,9.375,50
06/07/2016,2,21,S4,2102,760,41.625,SDS_2016,0,0,0,0,0,0,1.875,20,4.375,25,35,50
06/07/2016,2,21,S4,2103,760,39.71,SDS_2016,0,0,0,0,0,0,0,0,3.125,20,30,45
06/07/2016,2,21,S4,2104,760,43.48,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,10
06/07/2016,2,21,S4,2105,760,32.295,SDS_2016,0,0,0,0,0,0,0,0,0.625,5,1.875,10
06/07/2016,2,21,S4,2106,760,27.785,SDS_2016,0,0,0,0,0,0,0,0,1.25,30,5.625,40
06/07/2016,2,21,S4,2107,760,35.25,SDS_2016,0,0,0,0,0,0,1.25,20,5,30,5,35
06/07/2016,2,21,S4,2108,760,31.61,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.125,30
06/07/2016,2,21,S4,2109,760,38.035,SDS_2016,0,0,0,0,0,0,0,0,2.5,30,25,45
06/07/2016,2,21,S4,2110,760,35.965,SDS_2016,0,0,0,0,0,0,0,0,3.125,50,35,55
06/07/2016,2,21,S4,2111,760,35.855,SDS_2016,0,0,0,0,1.25,5,3.125,10,6.25,30,75,45
06/07/2016,2,21,S4,2112,760,30.735,SDS_2016,0,0,0,0,0,0,1.25,15,12.5,30,72,60
06/07/2016,2,21,S4,2113,760,35.1,SDS_2016,0,0,0,0,1.25,5,3.75,15,6.25,30,70,65
06/07/2016,2,21,S4,2114,760,29.14,SDS_2016,0,0,0,0,3.125,5,5,15,2.5,15,30,60
06/07/2016,2,21,S4,2115,760,34.36,SDS_2016,0,0,0,0,1.875,5,3.125,10,9.375,15,57,60
06/07/2016,2,21,S4,2116,760,36.655,SDS_2016,0,0,0,0,0.625,5,6.25,10,9.375,30,80,70
06/07/2016,2,21,S4,2117,760,37.53,SDS_2016,0,0,0,0,6.25,5,6.25,10,31.25,25,70,60
06/07/2016,2,21,S4,2118,760,37.905,SDS_2016,0,0,0,0,0,0,30,25,43.75,30,88,75
06/07/2016,2,21,S4,2119,760,34.845,SDS_2016,0,0,0,0,0,0,0,0,0,0,12,30
06/07/2016,2,21,S4,2120,760,37.88,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,2,26,S3,2601,760,34.82,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,2,26,S3,2602,760,37.605,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.125,5
06/07/2016,2,26,S3,2603,760,37.525,SDS_2016,0,0,0,0,0,0,0,0,0,0,30,35
06/07/2016,2,26,S3,2604,760,37.015,SDS_2016,0,0,0,0,0,0,1.25,5,3.125,5,3.75,20
06/07/2016,2,26,S3,2605,760,40.025,SDS_2016,0,0,0,0,0,0,0,0,1.25,20,30,30
06/07/2016,2,26,S3,2606,760,41.745,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,25,30
06/07/2016,2,26,S3,2607,760,43.08,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.75,20
06/07/2016,2,26,S3,2608,760,39.895,SDS_2016,0,0,0,0,0,0,0,0,0.625,30,2.5,35
06/07/2016,2,26,S3,2609,760,36,SDS_2016,0,0,0,0,0,0,5,15,10,30,27,50
06/07/2016,2,26,S3,2610,760,40.585,SDS_2016,0,0,0,0,0,0,20,20,25,40,35,50
06/07/2016,2,26,S3,2611,760,32.325,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,10
06/07/2016,2,26,S3,2612,760,33.31,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,2,26,S3,2613,760,34.72,SDS_2016,0,0,0,0,3.75,5,3.75,30,7.5,35,30,40
06/07/2016,2,26,S3,2614,760,31.635,SDS_2016,0,0,0,0,0,0,35,25,70,60,90,85
06/07/2016,2,26,S3,2615,760,35.74,SDS_2016,0,0,0,0,0,0,0,0,0,0,2.5,25
06/07/2016,2,26,S3,2616,760,34.75,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,2,26,S3,2617,760,31.845,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,5
06/07/2016,2,26,S3,2618,760,34.74,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,5
06/07/2016,2,26,S3,2619,760,32.43,SDS_2016,0,0,0,0,0,0,1.875,10,5,20,22,50
06/07/2016,2,26,S3,2620,760,28.565,SDS_2016,0,0,0,0,0,0,1.25,15,9.375,25,25,50
06/07/2016,2,27,S2,2701,760,30.935,SDS_2016,0,0,0,0,0,0,0,0,18.75,20,80,70
06/07/2016,2,27,S2,2702,760,32.615,SDS_2016,0,0,0,0,0,0,1.25,5,15.625,10,70,50
06/07/2016,2,27,S2,2703,760,34.975,SDS_2016,0,0,0,0,0,0,0,0,0,0,20,30
06/07/2016,2,27,S2,2704,760,28.835,SDS_2016,0,0,0,0,0,0,0,0,2.5,5,60,50
06/07/2016,2,27,S2,2705,760,32.55,SDS_2016,0,0,0,0,0,0,1.875,10,30,30,75,70
06/07/2016,2,27,S2,2706,760,34.395,SDS_2016,0,0,0,0,0,0,2.5,10,6.25,20,60,50
06/07/2016,2,27,S2,2707,760,31.125,SDS_2016,0,0,0,0,0,0,3.125,10,25,20,80,60
06/07/2016,2,27,S2,2708,760,31.615,SDS_2016,0,0,0,0,0.625,5,1.875,10,8.125,20,30,40
06/07/2016,2,27,S2,2709,760,34.085,SDS_2016,0,0,0,0,0,0,0,0,5.625,10,30,40
06/07/2016,2,27,S2,2710,760,35.37,SDS_2016,0,0,0,0,0,0,1.875,5,30,25,65,70
06/07/2016,2,27,S2,2711,760,31.26,SDS_2016,0,0,0,0,0,0,3.125,3,5,15,5,15
06/07/2016,2,27,S2,2712,760,29.445,SDS_2016,0,0,0,0,0.625,5,0.625,10,0.625,15,5,30
06/07/2016,2,27,S2,2713,760,30.54,SDS_2016,0,0,0,0,0,0,0,0,0,0,10,25
06/07/2016,2,27,S2,2714,760,28.755,SDS_2016,0,0,0,0,0,0,0,0,0,0,15,25
06/07/2016,2,27,S2,2715,760,25.975,SDS_2016,0,0,0,0,0,0,1.25,5,5,5,35,50
06/07/2016,2,27,S2,2716,760,28.255,SDS_2016,0,0,0,0,0,0,0,0,1.875,5,12,20
06/07/2016,2,27,S2,2717,760,25.24,SDS_2016,0,0,0,0,0,0,0,0,6.875,10,60,40
06/07/2016,2,27,S2,2718,760,30.225,SDS_2016,0,0,0,0,1.25,30,3.75,50,35,50,85,70
06/07/2016,2,27,S2,2719,760,27.445,SDS_2016,0,0,0,0,4.375,3,10,15,65,35,90,75
06/07/2016,2,27,S2,2720,760,23.52,SDS_2016,0,0,0,0,2.5,5,1.25,15,70,50,89,70
06/07/2016,3,31,S4,3101,760,31.63,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3102,760,29.39,SDS_2016,0,0,0,0,0,0,0.625,5,2.5,25,10,40
06/07/2016,3,31,S4,3103,760,26.88,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3104,760,25.49,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3105,760,23.21,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3106,760,26.405,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3107,760,28.71,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3108,760,30.165,SDS_2016,0,0,0,0,0,0,0,0,0,20,5.625,30
06/07/2016,3,31,S4,3109,760,29.23,SDS_2016,0,0,0,0,0,0,1.25,10,0,0,3.125,25
06/07/2016,3,31,S4,3110,760,23.6,SDS_2016,0,0,0,0,0,0,0,0,0,5,55,40
06/07/2016,3,31,S4,3111,760,26.32,SDS_2016,0,0,0,0,0,0,0,0,0,10,15,35
06/07/2016,3,31,S4,3112,760,31.135,SDS_2016,0,0,0,0,0,0,0,0,0,3,45,40
06/07/2016,3,31,S4,3113,760,33.96,SDS_2016,0,0,0,0,0,0,0,0,0,30,1.875,33
06/07/2016,3,31,S4,3114,760,32.3,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3115,760,30.24,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3116,760,25.405,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3117,760,29.275,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,31,S4,3118,760,29.22,SDS_2016,0,0,0,0,0,0,3.125,5,0,20,65,60
06/07/2016,3,31,S4,3119,760,28.935,SDS_2016,0,0,0,0,0,0,0,0,10,20,68,60
06/07/2016,3,31,S4,3120,760,25.595,SDS_2016,0,0,0,0,0,0,1.25,10,6.25,20,40,65
06/07/2016,3,35,S2,3501,760,21.77,SDS_2016,0,0,0,0,7.5,15,75,50,75,80,95,90
06/07/2016,3,35,S2,3502,760,22.28,SDS_2016,0,0,0,0,3.75,5,30,30,85,75,90,85
06/07/2016,3,35,S2,3503,760,22.9,SDS_2016,0,0,0,0,3.75,5,25,30,75,60,91,85
06/07/2016,3,35,S2,3504,760,24.245,SDS_2016,0,0,0,0,1.875,2,20,25,65,70,86,85
06/07/2016,3,35,S2,3505,760,26.14,SDS_2016,0,0,0,0,1.875,2,20,40,40,50,80,80
06/07/2016,3,35,S2,3506,760,26.025,SDS_2016,0,0,0,0,1.25,2,20,30,45,50,78,75
06/07/2016,3,35,S2,3507,760,24.35,SDS_2016,0,0,0,0,3.75,5,30,20,50,45,82,75
06/07/2016,3,35,S2,3508,760,25.875,SDS_2016,0,0,0,0,3.75,4,25,35,50,60,79,90
06/07/2016,3,35,S2,3509,760,23.87,SDS_2016,0,0,0,0,0.625,1,10,15,40,20,73,65
06/07/2016,3,35,S2,3510,760,27.625,SDS_2016,0,0,0,0,0.625,3,10,20,75,65,82,80
06/07/2016,3,35,S2,3511,760,34.81,SDS_2016,0,0,0,0,1.25,3,15,10,60,30,88,70
06/07/2016,3,35,S2,3512,760,30.45,SDS_2016,0,0,0,0,0,0,5,15,30,30,80,65
06/07/2016,3,35,S2,3513,760,31.905,SDS_2016,0,0,0,0,6.25,5,40,50,85,70,95,90
06/07/2016,3,35,S2,3514,760,33.1,SDS_2016,0,0,0,0,11.25,5,40,30,90,70,96,85
06/07/2016,3,35,S2,3515,760,34.165,SDS_2016,1.875,5,3.75,10,20.625,10,90,50,95,85,98,90
06/07/2016,3,35,S2,3516,760,33.225,SDS_2016,0,0,1.25,5,8.125,7,70,50,90,80,97,70
06/07/2016,3,35,S2,3517,760,32.025,SDS_2016,0.625,1,1.25,10,8.75,5,75,40,90,75,98,91
06/07/2016,3,35,S2,3518,760,33.555,SDS_2016,0,0,0.625,1,13.75,8,70,50,90,80,97,84
06/07/2016,3,35,S2,3519,760,30.905,SDS_2016,0,0,0,0,5,4,40,20,80,70,98,86
06/07/2016,3,35,S2,3520,760,29.505,SDS_2016,0.625,2,0.625,5,13.75,10,50,40,80,80,96,80
06/07/2016,3,36,S3,3601,760,29.11,SDS_2016,0,0,0.625,2,50,15,90,60,100,90,100,100
06/07/2016,3,36,S3,3602,760,30.105,SDS_2016,0,0,0,0,20,10,75,50,90,90,100,92
06/07/2016,3,36,S3,3603,760,34.12,SDS_2016,0,0,0,0,1.25,5,3.75,30,30,30,63,70
06/07/2016,3,36,S3,3604,760,37.92,SDS_2016,0,0,0,0,0,0,0,0,1.875,30,23,75
06/07/2016,3,36,S3,3605,760,37.245,SDS_2016,0,0,0,0,0,0,0,0,0,0,7,67
06/07/2016,3,36,S3,3606,760,38.89,SDS_2016,0,0,0,0,0.625,2,0,15,50,40,87,70
06/07/2016,3,36,S3,3607,760,37.48,SDS_2016,0,0,0,0,0,0,1.25,10,6.25,40,35,45
06/07/2016,3,36,S3,3608,760,34.235,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,5,32
06/07/2016,3,36,S3,3609,760,29.215,SDS_2016,0,0,0,0,0.625,5,0.625,60,0.625,5,2.5,40
06/07/2016,3,36,S3,3610,760,35.135,SDS_2016,0,0,0,0,0,0,0,0,2.5,10,23,40
06/07/2016,3,36,S3,3611,760,36.41,SDS_2016,0,0,0,0,0,0,0,0,0,0,2.5,5
06/07/2016,3,36,S3,3612,760,33.74,SDS_2016,0,0,0,0,0,0,0,0,3.125,50,3.125,10
06/07/2016,3,36,S3,3613,760,35.585,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,10
06/07/2016,3,36,S3,3614,760,35.29,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,36,S3,3615,760,35.29,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,36,S3,3616,760,36.715,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,36,S3,3617,760,36.66,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,3,36,S3,3618,760,34.055,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,5
06/07/2016,3,36,S3,3619,760,32.675,SDS_2016,0,0,0,0,0,0,0.625,5,6.25,50,12.5,52
06/07/2016,3,36,S3,3620,760,33.845,SDS_2016,0,0,0,0,2.5,3,3.75,5,5,10,30,30
06/07/2016,4,43,S4,4301,760,32.31,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4302,760,30.645,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4303,760,35.09,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4304,760,34.875,SDS_2016,0,0,0,0,0,0,1.25,15,1.25,20,1.25,35
06/07/2016,4,43,S4,4305,760,33.795,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4306,760,31.76,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4307,760,35.005,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4308,760,35.39,SDS_2016,0,0,0,0,0,0,0,0,3.75,10,1.25,25
06/07/2016,4,43,S4,4309,760,34.655,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,20
06/07/2016,4,43,S4,4310,760,30.535,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,25
06/07/2016,4,43,S4,4311,760,25.59,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4312,760,23.945,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4313,760,28.73,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,0.625,15
06/07/2016,4,43,S4,4314,760,25.73,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,0.625,60
06/07/2016,4,43,S4,4315,760,24.565,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,25
06/07/2016,4,43,S4,4316,760,23.375,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,30
06/07/2016,4,43,S4,4317,760,27.29,SDS_2016,0,0,0,0,0,0,0,0,2.5,15,1.25,70
06/07/2016,4,43,S4,4318,760,30.265,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4319,760,24.92,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,43,S4,4320,760,24,SDS_2016,0,0,0,0,0,0,3.125,10,5,10,28,50
06/07/2016,4,45,S2,4501,760,24.705,SDS_2016,0,0,0,0,0,0,0,0,3.125,25,30,40
06/07/2016,4,45,S2,4502,760,28.15,SDS_2016,0,0,0,0,0,0,1.25,5,6.25,15,50,68
06/07/2016,4,45,S2,4503,760,25.585,SDS_2016,0,0,0,0,0,0,0,0,8.125,5,72,60
06/07/2016,4,45,S2,4504,760,25.735,SDS_2016,0,0,0,0,1.25,5,6.25,20,6.25,20,47,72
06/07/2016,4,45,S2,4505,760,25.395,SDS_2016,0,0,0,0,0.625,2,6.25,25,50,25,75,85
06/07/2016,4,45,S2,4506,760,23.485,SDS_2016,0,0,0,0,0,0,1.875,5,12.5,10,68,65
06/07/2016,4,45,S2,4507,760,25.345,SDS_2016,0,0,0,0,1.875,5,6.25,20,40,20,88,84
06/07/2016,4,45,S2,4508,760,22.18,SDS_2016,0,0,0,0,3.125,5,6.25,15,60,35,40,85
06/07/2016,4,45,S2,4509,760,23.66,SDS_2016,0,0,0,0,0,0,0,0,20,10,23,60
06/07/2016,4,45,S2,4510,760,29.42,SDS_2016,0,0,0,0,0.625,5,6.25,10,35,20,53,60
06/07/2016,4,45,S2,4511,760,28.11,SDS_2016,0,0,0,0,2.5,3,20,5,30,20,85,80
06/07/2016,4,45,S2,4512,760,30.1,SDS_2016,0,0,0,0,15.625,9,60,40,65,60,95,90
06/07/2016,4,45,S2,4513,760,30.74,SDS_2016,0,0,0,0,2.5,4,30,20,35,35,92,85
06/07/2016,4,45,S2,4514,760,30.81,SDS_2016,0,0,0,0,1.25,4,10,50,30,20,78,65
06/07/2016,4,45,S2,4515,760,32.4,SDS_2016,0,0,0,0,1.25,5,12,20,45,25,72,70
06/07/2016,4,45,S2,4516,760,29.905,SDS_2016,0,0,0,0,0,0,3.125,5,40,20,55,50
06/07/2016,4,45,S2,4517,760,30.605,SDS_2016,0,0,0,0,1.25,4,3.125,15,25,35,45,85
06/07/2016,4,45,S2,4518,760,30.435,SDS_2016,0,0,0,0,2.5,5,25,40,45,50,64,90
06/07/2016,4,45,S2,4519,760,30.74,SDS_2016,0.625,2,0.625,10,2.5,10,15,25,65,40,75,85
06/07/2016,4,45,S2,4520,760,32.85,SDS_2016,0,0,0,0,5.625,5,10,30,25,40,65,60
06/07/2016,4,47,S3,4701,760,31.745,SDS_2016,0,0,0,0,0.625,5,0.625,20,1,30,1.25,45
06/07/2016,4,47,S3,4702,760,31.765,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4703,760,32.185,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,10
06/07/2016,4,47,S3,4704,760,34.61,SDS_2016,0,0,0,0,0,0,0,0,0.625,40,0.625,42
06/07/2016,4,47,S3,4705,760,31.94,SDS_2016,0,0,0,0,0,0,1.25,15,2.5,15,2.5,40
06/07/2016,4,47,S3,4706,760,31.64,SDS_2016,0,0,0,0,3.125,5,35,25,60,50,90,88
06/07/2016,4,47,S3,4707,760,30.69,SDS_2016,0,0,0,0,2.5,5,20,20,45,40,65,85
06/07/2016,4,47,S3,4708,760,34.97,SDS_2016,0,0,0,0,0,0,1.25,25,12.5,55,55,70
06/07/2016,4,47,S3,4709,760,30.97,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,1.875,60
06/07/2016,4,47,S3,4710,760,31.09,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4711,760,30.23,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,4.375,60
06/07/2016,4,47,S3,4712,760,29.175,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,40
06/07/2016,4,47,S3,4713,760,23.96,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4714,760,24.985,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4715,760,27.31,SDS_2016,0,0,0,0,0,0,0,0,0.625,20,0.625,90
06/07/2016,4,47,S3,4716,760,27.195,SDS_2016,0,0,0,0,0,0,0,0,0.625,5,0.625,25
06/07/2016,4,47,S3,4717,760,29.405,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4718,760,28.365,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,4,47,S3,4719,760,27.175,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,55
06/07/2016,4,47,S3,4720,760,27.33,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1201,760,34.135,SDS_2016,0,0,0,0,0,0,0,0,50,30,70,50
14/07/2016,1,12,S4,1202,760,38.965,SDS_2016,0,0,0,0,0,0,3.125,5,7.5,50,50,60
14/07/2016,1,12,S4,1203,760,40.025,SDS_2016,0,0,0,0,0,0,0,0,1.875,5,15,10
14/07/2016,1,12,S4,1204,760,41.29,SDS_2016,0,0,0,0,0,0,0,0,0,0,4,30
14/07/2016,1,12,S4,1205,760,43.345,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1206,760,43.33,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1207,760,45.375,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1208,760,44.345,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1209,760,45.475,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1210,760,47.67,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1211,760,35.885,SDS_2016,0,0,0,0,0,0,0,0,3.125,20,5.625,30
14/07/2016,1,12,S4,1212,760,37.69,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1213,760,38.58,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1214,760,36.235,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1215,760,39.365,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1216,760,40.125,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,12,S4,1217,760,37.835,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,5
14/07/2016,1,12,S4,1218,760,37.755,SDS_2016,0,0,0,0,0,0,0,0,10,40,20,45
14/07/2016,1,12,S4,1219,760,30.685,SDS_2016,0,0,0,0,0,0,0,0,90,95,0.625,20
14/07/2016,1,12,S4,1220,760,33.725,SDS_2016,0,0,0,0,1.25,15,5.625,20,20,40,65,60
14/07/2016,1,15,S3,1501,760,39.01,SDS_2016,0,0,0,0,14.375,15,80,40,15,40,95,85
14/07/2016,1,15,S3,1502,760,42.105,SDS_2016,0,0,0,0,1.875,10,25,30,15,40,65,50
14/07/2016,1,15,S3,1503,760,42.935,SDS_2016,0,0,0,0,0.625,10,20,25,70,50,80,65
14/07/2016,1,15,S3,1504,760,41.045,SDS_2016,0,0,0,0,0.625,5,15,20,15,25,65,70
14/07/2016,1,15,S3,1505,760,35.58,SDS_2016,0,0,0,0,3.75,10,50,35,1.875,20,80,75
14/07/2016,1,15,S3,1506,760,39.14,SDS_2016,0,0,0,0,0,0,0,0,0.625,15,55,45
14/07/2016,1,15,S3,1507,760,35.4,SDS_2016,0,0,0,0,0,0,0,0,6.25,30,30,40
14/07/2016,1,15,S3,1508,760,38.725,SDS_2016,0,0,0,0,0,0,0,0,2.5,25,1.25,30
14/07/2016,1,15,S3,1509,760,36.835,SDS_2016,0,0,0,0,0.625,5,3.125,30,0,0,35,60
14/07/2016,1,15,S3,1510,760,37.775,SDS_2016,0,0,0,0,0,0,0.625,25,8.125,25,45,40
14/07/2016,1,15,S3,1511,760,38.555,SDS_2016,0,0,0,0,0,0,0,0,9.375,25,35,35
14/07/2016,1,15,S3,1512,760,41.79,SDS_2016,0,0,0,0,0,0,3.75,20,6.875,35,45,60
14/07/2016,1,15,S3,1513,760,38.35,SDS_2016,0,0,0,0,0,0,0,0,0,0,40,50
14/07/2016,1,15,S3,1514,760,40.285,SDS_2016,0,0,0,0,0,0,0,0,0,0,6.25,30
14/07/2016,1,15,S3,1515,760,31.09,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
14/07/2016,1,15,S3,1516,760,33.155,SDS_2016,0,0,0,0,0,0,0,0,7,20,40,44
14/07/2016,1,15,S3,1517,760,29.13,SDS_2016,0,0,0,0,17.5,10,45,60,65,70,95,85
14/07/2016,1,15,S3,1518,760,30.54,SDS_2016,0.625,5,0.625,5,17.5,10,70,50,70,70,95,90
14/07/2016,1,15,S3,1519,760,33.935,SDS_2016,0,0,0,0,0,0,3.75,10,10,50,40,60
14/07/2016,1,15,S3,1520,760,35.995,SDS_2016,0,0,0,0,0,0,0,0,6.25,20,55,60
14/07/2016,1,19,S2,1901,760,29.11,SDS_2016,0.625,1,1.25,5,75,20,100,60,95,75,100,95
14/07/2016,1,19,S2,1902,760,28.06,SDS_2016,0.625,1,1.25,5,60,20,80,50,80,80,95,90
14/07/2016,1,19,S2,1903,760,32.5,SDS_2016,0,0,0,0,50,15,90,70,80,80,96,90
14/07/2016,1,19,S2,1904,760,32.835,SDS_2016,0,0,0,0,40,5,70,60,85,75,90,90
14/07/2016,1,19,S2,1905,760,28.825,SDS_2016,0,0,0,0,8.75,5,40,30,60,65,90,80
14/07/2016,1,19,S2,1906,760,31.21,SDS_2016,0,0,0,0,18.125,10,80,50,80,70,95,85
14/07/2016,1,19,S2,1907,760,34.15,SDS_2016,0,0,0,0,13.75,5,80,50,95,70,93,90
